,Text
1217,"   [팩트TV] 세월호 유가족 '세월호 진상규명' 위한 82대 과제 발표 ""정부, 모두가 알고있는 진상 고백하고 책임져야"" goo.gl/rsMJ5T pic.twitter.com/TzRNYzZNNb  "
1218,"  세월호 인양, 진상규명, 안전사회 대안마련과 추모지원을 위한 82대 과제 발표 기자회견  자료집/미공개영상/발표문 다운로드  #1. 150729_보도자료_82대과제 보도자료 #2. 150729_세월호... fb.me/FuG6eWK5  "
1219,"   ※세월호 인양, 진상규명, 안전사회 대안마련과 추모지원을 위한 82대 과제 발표 기자회견※  유경근 집행위원장의 발제에 이어서, 4.16가족협의회 정성욱 인양분과장이 미공개영상을 설명하고계십니다.... fb.me/4bluXyTp5  "
1220,   [생중계] 416가족협의회·416연대의 '세월호 진상규명 등 100대 과제 발표 기자회견'을 생중계 중입니다. 많은 관심과 시청 바랍니다. omn.kr/eoxn pic.twitter.com/goQ8cOj2aX  
1221,   팽목항 노란리본철거는 기사는오보다.팩트는 태풍에훼손된 현수막과리본을 교체했는데 언론은 확인도 하지않는채 철거라고 오보를내고 논란을 불렀다. 세월호는 오보까지도 그대로다 슬프다(사진교체전후모습) 출처ㅡ오마이뉴스 pic.twitter.com/JopIGpv5bR  
1222,"   [적반하장 릴레이인증샷!] 은수미의원의 지명으로 동참하게 되었습니다.  ""박래군을 가두었다고? 세월호 진상규명하고, 그 원흉을 가둬라! 박래군을 석방하라!"" 다음으로 이목희, 이인영, 김현미 의원을 지목합니다! pic.twitter.com/jK7obqBaYR  "
1223,"   ""가둬야할 것은 박래군이 아니다"", 정부의 적반하장 규탄, 박래군석방 촉구 세월호진상규명 '적반하장 릴레이인증샷' 시작합니다. 문재인, 우원식, 유은혜의원님. 이어가주세요 pic.twitter.com/LJZJhbiLjv  "
1224,   박근혜대통령이 세월호 침몰시켰나! 세모그룹 살려준 김대중과 유병언의부채 2000억 탕감해준 노무현정권의 잘못이니 문재인비서실장이 책임져라~! 박근혜 pic.twitter.com/USsJyrcFXP @HYS_FAMILY @jasan4 @amnseoul  
1225,  세월호 참사 469일  우리는 304명의 죽음에 분노하지 말것과 그  고통에 공감하지 말것을 강요받고 있습니다. 우리가 정의로운 분노와 고통의 공감능력을 잊는다면 세상은 이대로 암흑입니다  #세월호 #바꾸세 pic.twitter.com/V4Z7uaorRr  
1226,   [인터뷰] 19세 박재옥 군 “아직 세월호에 사람이 있다” “포기할 수 없는 이유? 사고 당사자가 항상 내 곁에 있다” news.kukmin.tv/news/articleVi… pic.twitter.com/srNhBsJPjz  
1227,"   [365+백나흘쩨] '국정원 해킹은 자살한 직원이 혼자 한 일이다. 국정원 조사할 필요 없다' 국정원과 새누리의 주장, 어디서 많이 들어봤지요? '유병언이 죽었으니 더이상 세월호 조사할 필요 없다' 국정원 참 끔찍합니다!  "
1228,"   [황장수의 뉴스브리핑] 세월호 특조위, 먹자판 벌이려고 했나 (2015.07.27) 3부 (출처 : 황장수의 .. | 네이버 블로그) me2.do/G3bJwt8t  "
1229,"   5월9일 안산 지역 고등학생 2,000여명은 안산 문화광장에 모여 #세월호 참사에 희생된 학생들을 추모했다. 그들은 ""잊지 말아달라""고 호소했다. goo.gl/3EN99S pic.twitter.com/2q9ESwwX9v  "
1230,"  세월호 특조위, '체육대회·생일케이크'비용 예산에 포함 논란 | media.daum.net/v/201507270924…  "
1231,"   ""내가 구속돼도 세월호 진상규명은 계속될 것""이라 말한 박래군 상임위원의 석방을 위한 탄원서에 동참해주십시오. hrcenter.or.kr/load.asp?sub_p…  "
1232,   박래군을 '또'가뒀다. 사람일로 그것도 세월호아이들 진실규명을 원한단 이유로. 몸은 가둬도 마음은 못가둔다지만 구속의 상흔은 살갗깊숙히 켜켜히쌓인다. 그래서 아프다. 두려움없이 저항하는 그를보는것이 아프다. blog.naver.com/sumieun/220432…  
1233,"   [세월호 인양에 관한 특별과제와 진상규명, 안전사회, 추모지원에 관한 100대과제 발표 기자회견] *4.16연대, 4.16가족협의회 주관  오는 29일(수) 오전 11시 명동 가톨릭회관 1층 대강당... fb.me/6lnlR3wq0  "
1234,   150727 인천 출국 형원  #HYUNGWON #형원 #MONSTA_X #몬스타엑스 @OfficialMonstaX  형원이가 한 팔찌는 세월호 사건을 잊지않겠다는 의미의 팔찌입니다. 생각도 정말 깊은 사람! pic.twitter.com/dvsrnvF6rC  
1235,  세월호 조사한다면서… 생일케이크값 655만원·체육대회비 252만원 news.chosun.com/site/data/html…  좌좀들아 이래도 세월호 노래부를꺼냐 세월호 특조위 구성원은 말할꺼도 없고 좌좀들아 니들 양심이 있냐! pic.twitter.com/HcmxwQs7yu  
1236,"  세월호 참사, ""사고가 아닙니다. 학살입니다."" 수만킬로 떨어진 해외교포들도 다 아는데, 한국의 검찰,경찰,판사들은 모른다한다. . pic.twitter.com/VlVSmHFSK8  "
1237,   South Korea arrests Human Rights Defenders for organizing #Sewol protests amnesty.org/en/documents/a… via @amnesty #세월호 #Korea  
1238,  세월호 진상규명 외치다 ‘갇힌’ 사람들 goo.gl/lyXJf5 #세월호 참사 1주기 추모제를 마친 유가족과 시민들이 경찰의 연행 등에 항의해 스크럼을 짜고.. pic.twitter.com/OasPlQ3O5w  
1239,  세월호 진상규명 외치다 ‘갇힌’ 사람들 vop.co.kr/A00000915426.h… pic.twitter.com/kGC5J0U7JW  
1240,"   ""박래군, 세월호 진상규명, 나 하나 가둔다고 흔들릴 싸움 아니다”, 우리 모두를 가둔다고 덮힐 진실도아닙니다. 하늘에서 우리를 보고있을 아이들을 위해서도 힘을 냅시다 news.khan.co.kr/kh_news/khan_a…  "
1241,"   ""박근혜 정부  어떻게 나올지 무서워…믿을 건 시민들 힘""  세월호 참사 팽목항 분향소 '기다림의 공연…방파제 메운 침묵 순례'  ""팽목항 노란 리본 철거 사실 아냐""  omn.kr/eo4g pic.twitter.com/IlfdhOGPlC  "
1242,"   ""유병언이 자살했으니 세월호 참사 책임 논란도 끝내야 한다.""  ""국정원 직원이 자살했으니 민간인 해킹 의혹 논란도 끝내야 한다""  '콘크리트 지지'란, 사람의 지능이 저수지 붕어의 지능과 같아지는 상태를 의미합니다.  "
1243,"   ""박근혜 정부 무서워, 믿을 건 시민들 힘밖에"" [현장] 매월 마지막 토요일, 세월호 참사 팽목항 분향소 '기다림의 공연' media.daum.net/v/201507260936… pic.twitter.com/OphRqhR9pF  "
1244,   “바다 속 세월호에는 아직도 사람이 있습니다” 폭우 속 광화문광장 찾은 시민들 “미수습자 9명 모두 보고싶다” goo.gl/0vQaTC pic.twitter.com/kUKZeDkBNW  
1245,   북한의 막말... 몇몇 국회 의원들이 세월호 유가족들에게 가슴에 피멍들게 했던 막말...   막말을 듣는 당사자들의 기분을 이제 아실려나??  media.daum.net/v/201507251452… pic.twitter.com/IjcK1Sqbzx  
1246,   [팩트TV] 장마 빗줄기에도 ‘세월호 인양’ 촛불 밝혀 준영엄마 “피켓시위에 ‘힘내세요’ 한 마디만 해달라” goo.gl/JKZGEi pic.twitter.com/hhZEPYOMyd  
1247,"   < 역사다큐 >  - ""레드툼"" 이승만이 저지른 민족학살 ""보도연맹"".  - ""귀향"" 일본놈의 만행과 위안부, 저변에 흐르는 친일파의 문제.  - ""다이빙 벨"" 무능하고 무책임한 세월호 문제.  모두 친일파들이 상영을 방해하고 있는 작품들이지.  "
1248,  세월호 참사 1주년 집회를 주도한 혐의로 인권운동가 박래군씨가 구속됐지요. “날 구속한다고 흔들릴 싸움이 아니다” 구치소로 가는 길에 그가 남긴 이야기를 담았습니다. goo.gl/xstk5y pic.twitter.com/inPzqi5T5I  
1249,   [팩트TV 7월25일(토) 생중계안내②] ▶시간:저녁7시~ ▶<세월호참사 466일 광화문 토요촛불 문화제> ▶장소:광화문 세월호광장 ▶onair.facttv.kr #팩트TV1877_0411 pic.twitter.com/2lqRdd6QTh  
1250,  세월호 참사 희생자인 고 박수현 군의 뜻을 기리기 위해 마련한 뉴스타파 청소년 UCC 공모전 수상작을 발표합니다. welcome.newstapa.org/21871 pic.twitter.com/VHTE9Hse3Y  
1251,"  세월호의 환풍기 청소까지 일일이 지시하는 국정원... 이래도 세월호가 국정원 소유가 아니라면, 월권행위, 부당간섭, 사유재산 침해죄로 국정원 고발부터 해야지. . pic.twitter.com/X7UMZlmo9q  "
1252,"   박래군 ""세월호 진상규명, 나 하나 가둔다고 흔들릴 싸움 아니다"" “다음달 세월호 참사 500일, 아무것도 못하고 구속돼 마음 무거워” media.daum.net/v/201507242218… 박래군 소장을 석방하라!! pic.twitter.com/Drq0iJaHvu  "
1253,"   평균연령 오십대 4.16몸짓패.세월호 1년되는 날 생탁과 한남교통의 고공농성이 시작됐습니다.""택시노동으로 청춘이 저물고 뼈가 삭은,머리가 허연 노동자가 이 자리에 선건 노동자로 부끄럽지 않게 살기 위해섭니다"" pic.twitter.com/E87iOBCdEp  "
1254,  #Seoul steps up ferry #safety precautions as vacation season nears bit.ly/1gS7Bxg #Sewol #세월호 #maritimesafety pic.twitter.com/IZCzbkH5dY  
1255,   검찰이 세월호 추모집회서 손짓한 비정규직 노동자에게 징역 5년을 구형했습니다  vop.co.kr/A00000915048.h… pic.twitter.com/J1GhNWcGtB  
1256,   [단독] 세월호집회 참석한 비정규직 노동자에 징역5년 구형한 검찰@newsvop vop.co.kr/A00000915048.h…  
1257,"   [단독]세월호 특조위 해체하라던 조대환 부위원장, 결국 사표 goo.gl/mlMyd3  "
1258,   911조사위가 21개월동안 160억썼다.세월호6개월에 160억썼다.조사위 3분의2가 매달 출장을 다녔다.내 돈같으면 이렇게 썼을까.1년간쓸 자재를 1년 쓸껀데 전부 새것으로샀다.국민의 세금이 지넘들 용돈이냐 pic.twitter.com/csbGy2qyKw  
1259,   지금 국정원 해킹 자료 복구(라고 쓰고 새로 만드는) 작업하는 팀들이 지난 번 세월호 AIS 가짜 항적도 만들던 그 팀일랑가? 그때는 항적도 복구(라고 쓰고 가짜 생성)하는데 한 2주일 걸린 거 겉던데?  
1260,"   [팩트TV] 문재인 “성완종리스트·메르스대란·세월호특조위 매듭 지어야” “최고위, 당의 얼굴에 걸맞는 품격과 금도 지켜달라” goo.gl/dctBjz pic.twitter.com/eA4Zx6Q3SB  "
1261,"  세월호 조사위 예산이 9.11 조사 예산의 4배? ..이러다 ""교통사고로 자식을 앞세우는 게 벼슬이다""란 자못 '야박한' 비난 나온다.  "
1262,  세월호 참사 464일 째입니다. 이제는 숫자를 세는 것조차 조금씩 무뎌지는 스스로를 느끼고 있습니다.  하지만 세월호 참사 미수습자 허다윤 양의 부모님은 오늘도 청와대와 홍대에서 1인 시위를 하고 있습니다.. youtube.com/watch?v=Q8ftzz…  
1263,"  세월호 유족을 향해 비수를 던진 이화여대 출신 망언의 달인 정미홍 23일 모 언론사 주체 워크숍 에서 ""노란리본을 메달고 시위를 하면 성황당 처럼 노란리본 메달고 죽은 사람들이 돌아오냐..하며 발언을 했답니다. pic.twitter.com/B3hh6kxWJv  "
1264,   유병언 잡는다 아들 잡는다며 온 나라를 들쑤시더니 결국엔 구상권 청구액 0원이랜다. 세월호진실 묻은 유병언 일가.. 결국엔 재산 손해 1원도 없이 재산보존 받는갠가? 짜고 치는 고스톱에 국민이 당한 느낌.. pic.twitter.com/0PuoI6pRrm  
1265,   유병언 성완종 국정원 직원 이들은 죽음으로 영원히 침묵하고  오하마나호는 인도로 팔아버렸고 국정원 직원이 타던 마티즈는 폐차시키고 증거인멸 하며  세월호 참사 성완종 8인리스트 국정원 해킹 사찰을 묻어 버리려는구나  이들이 두려워 하는건 결국 진실!  
1266,   새누리당 추천 세월호 특조위 부위원장이 결국 사표를 냈습니다. hani.co.kr/arti/society/s… pic.twitter.com/j1ZWYptcff  
1267,   유병언 허상쫓은 1년.. 환수 0원 .. 구상권 4천억 원을 청구했지만 0원이다. 무능한 박근혜정권이 세월호 참사책임회피를 위해서 유병언과 짜고치는 고스톱을 친 것이라고 본다. pic.twitter.com/WcccGj56XL  
1268,"  세월호 미공개 동영상..""숨이 턱끝까지, 살고 싶어요"" fb.me/7fdiJOUDE  "
1269,  세월호 참사를 계기로 신설한 중앙해양특수구조단. 청사도 없고 구조훈련 시설도 없답니다. hani.co.kr/arti/society/a… pic.twitter.com/sGJnYMamnw  
1270,"  세월호 유족·시민단체 ""4·16연대 박래군 상임위원 석방 촉구"" 유엔 긴급청원 media.daum.net/v/201507211500… pic.twitter.com/aFUUPMAId3  "
1271,"   오늘 탄생한 <인성교육진흥법> -세월호 참사로 '학생들의 기본적인 윤리&도덕이 붕괴된 현실'을 되돌리기 위해 발의 -예,효,정직,책임,소통 등을 강제로 교육하자는 법안 -'인성교육범국민실천연합'이라는 보수단체 연합이 권한  하나하나 개그 아닌게 없다.  "
1272,"   <박근혜대통령의 통치스타일>국정원 불법대선, 세월호 참사, 메르스 사태 등 불리한 이슈에는 언급회피 나몰라라. 패션외교의 조그만 성과에는 확대과장 자주언급...이번 국정원 해킹사건도 끝내 나몰라라 침묵할 듯. 맘에 안들면 콕 찍어 쫓아내기도 하고.  "
1273,"   [팩트TV] 세월호 항소심, 이준석 선장만 형량 늘고 나머진 감형-무죄 goo.gl/DSx55Z 304명이 희생됐지만, 결국 책임지는 이는 아무도 없다? pic.twitter.com/YwV8Eo74Wx  "
1274,"   하태경의원이 상식적 사고를 가졌다면 억울하게 죽은 세월호참사유가족들에게 시체팔이 운운한 자들에게부토 먼저 한말씀 하시기 바란다. @nykonews:태경 이재명, '국정원 유서' 놓고 舌戰…""죽음 앞에 말 조심"" ift.tt/1IgyvuU  "
1275,   이것이 서울시 박원순시장과 안산시 세월호유가족들이 서울시 광화문광장에 저지른 만행이다. pic.twitter.com/cCndREWAjU  
1276,"  세월호 특조위가 예산도 없이 표류하고 있지만, 세계 곳곳에서 세월호 참사의 진상규명과 선체인양을 요구하는 목소리는 계속되고 있습니다. 해외동포들의 세월호 집회 소식입니다 goo.gl/eo2UES pic.twitter.com/IIdv1mlVIK  "
1277,"   [팩트TV] 정부에 발목 잡힌 세월호 특조위, 결국 핵심보직 공무원 파견 요청 goo.gl/03bPXs ‘세월호 특별법 무력화’가 담긴 시행령이 특조위 활동 자체(예산지원 0원)를 가로막았으니… pic.twitter.com/TN06bKW9fg  "
1278,  세월호 유가족과 시민단체로 구성된 4·16연대가 최근 경찰에 구속된 박래군 상임운영위원의 석방을 촉구하는 긴급 청원을 유엔 인권 특별보고관들에게 제출했다고 합니다. goo.gl/Taz7bE  
1279,"  세월호에 대해 ""그 배는 국정원 소유이며, 침몰은 일종의 음모에 의해 저질러진 짓""이라는 망상이 '진보'라 불리는 세상이다. 문권채 난동 (문재인 캠프가 도발하고, 권은희가 부풀리고, 채동욱이 (cont) tl.gd/n_1sn46ju  "
